income,time_to_offer_view_mean,time_to_offer_completion_mean,offers_received,offers_view_ratio,offers_completion_ratio,time_since_last_transaction_mean,amount_mean,discount_mean
100000.0,38.0,54.0,4.0,0.75,0.75,72.0,30.184285714285718,6.666666666666667
71000.0,30.0,6.0,2.0,1.0,0.5,57.75,19.4325,2.0
65404.9915682968,34.5,66.66907781431033,4.0,1.0,0.0,132.0,1.964,0.0
69000.0,6.0,74.0,3.0,1.0,1.0,96.0,18.28,4.666666666666667
88000.0,19.0,75.0,6.0,1.0,0.6666667,84.0,25.206666666666667,11.0
65404.9915682968,12.0,90.0,5.0,0.8,0.2,38.25,1.994375,2.0
52000.0,20.0,132.0,6.0,0.5,0.16666667,50.666666666666664,1.9888888888888887,2.0
59000.0,24.0,66.66907781431033,3.0,0.33333334,0.0,0.0,2.88,0.0
41000.0,94.0,78.0,4.0,0.75,0.5,37.38461538461539,4.006153846153846,2.0
96000.0,26.0,66.0,4.0,0.75,1.0,81.75,25.86,5.25
52000.0,27.0,54.0,4.0,0.5,0.25,73.2,3.748,2.0
70000.0,25.2,34.5,5.0,1.0,0.8,67.0,17.73,9.333333333333334
89000.0,30.0,84.0,4.0,0.25,1.0,120.0,20.48,5.0
33000.0,22.0,12.0,5.0,0.6,0.2,43.714285714285715,2.924285714285714,5.0
57000.0,3.0,12.0,4.0,1.0,1.0,48.857142857142854,15.249285714285715,7.5
65404.9915682968,0.0,105.0,3.0,0.33333334,0.6666667,92.0,3.6366666666666667,3.5
68000.0,30.0,78.0,2.0,1.0,1.0,48.666666666666664,18.630000000000003,3.5
63000.0,27.0,96.0,2.0,1.0,1.0,24.571428571428573,3.494285714285714,2.5
65404.9915682968,27.0,90.0,5.0,0.8,0.2,58.5,3.0,5.0
40000.0,56.0,90.0,4.0,0.75,1.0,56.4,15.553,3.0
30000.0,0.0,66.66907781431033,2.0,0.5,0.0,42.0,2.989,0.0
33000.0,21.0,98.0,4.0,1.0,0.75,72.0,7.65625,6.0
98000.0,27.0,60.0,5.0,0.8,0.8,51.75,29.30375,5.0
65404.9915682968,33.0,66.66907781431033,2.0,1.0,0.0,61.2,1.462,0.0
65404.9915682968,79.5,96.0,5.0,0.8,0.2,41.25,3.231875,2.0
37000.0,18.0,186.0,5.0,0.6,0.2,49.0,2.7266666666666666,5.0
80000.0,8.0,10.0,4.0,0.75,0.75,50.666666666666664,27.711111111111112,5.666666666666667
51000.0,33.0,48.0,3.0,0.6666667,0.33333334,39.42857142857143,3.7078571428571427,5.0
41000.0,24.0,106.0,4.0,0.5,0.75,33.333333333333336,3.4727777777777775,3.3333333333333335
48000.0,18.0,84.0,4.0,0.5,0.5,35.6,10.133333333333333,12.0
38000.0,6.0,18.0,3.0,1.0,0.33333334,98.4,11.216,5.0
52000.0,90.0,84.0,3.0,0.33333334,0.6666667,84.0,12.444285714285714,6.5
56000.0,6.0,72.0,4.0,0.5,0.75,40.61538461538461,11.556153846153848,3.3333333333333335
65404.9915682968,3.0,72.0,2.0,1.0,1.0,84.0,2.9971428571428573,5.0
96000.0,18.0,30.0,4.0,1.0,1.0,45.0,26.706666666666667,5.0
65404.9915682968,6.0,66.66907781431033,2.0,1.0,0.0,81.0,2.8216666666666668,0.0
65404.9915682968,33.0,144.0,3.0,0.6666667,0.33333334,58.5,2.5787500000000003,5.0
93000.0,32.4,79.2,5.0,1.0,1.0,60.0,28.193749999999998,8.0
48000.0,42.0,66.66907781431033,3.0,0.6666667,0.0,85.0,2.8333333333333335,0.0
50000.0,18.0,186.0,3.0,0.33333334,0.33333334,58.0,3.1808333333333336,5.0
35000.0,27.0,25.5,4.0,1.0,1.0,35.333333333333336,8.34611111111111,3.25
56000.0,18.0,90.0,3.0,1.0,1.0,69.33333333333333,13.513333333333334,4.666666666666667
56000.0,18.0,108.0,2.0,0.5,1.0,97.71428571428571,16.97857142857143,4.0
47000.0,6.0,102.0,4.0,0.75,0.25,89.0,3.775,3.0
87000.0,33.6,74.4,5.0,1.0,1.0,70.5,22.1475,6.25
52000.0,18.0,9.0,2.0,1.0,1.0,51.81818181818182,12.32181818181818,3.5
76000.0,7.5,24.0,4.0,1.0,1.0,53.0,16.731666666666666,3.25
51000.0,39.0,66.66907781431033,3.0,0.6666667,0.0,57.27272727272727,2.1645454545454546,0.0
64000.0,30.0,114.0,2.0,0.5,0.5,72.0,13.865,2.0
98000.0,26.93682023935016,120.0,3.0,0.0,0.6666667,0.0,27.24,15.0
72000.0,22.0,61.2,5.0,0.6,1.0,69.33333333333333,18.653333333333332,6.75
117000.0,73.5,67.2,5.0,0.8,1.0,57.0,30.32,7.4
55000.0,4.0,96.0,5.0,0.6,0.2,81.75,2.5225,2.0
112000.0,48.0,168.0,4.0,1.0,0.5,75.0,33.625,5.0
77000.0,12.0,12.0,2.0,1.0,0.5,69.75,19.46625,2.0
85000.0,21.0,30.0,4.0,1.0,1.0,44.4,19.361333333333334,4.666666666666667
36000.0,22.0,66.66907781431033,3.0,1.0,0.0,87.6,3.4259999999999997,0.0
41000.0,24.0,66.66907781431033,1.0,1.0,0.0,118.5,2.9875,0.0
89000.0,44.0,27.0,5.0,0.6,0.4,147.0,22.700000000000003,7.5
65404.9915682968,48.0,66.66907781431033,3.0,0.6666667,0.0,64.0,2.5733333333333333,0.0
41000.0,18.0,102.0,6.0,0.6666667,0.5,30.9,3.7979999999999996,3.0
35000.0,36.0,132.0,3.0,0.6666667,0.33333334,56.0,2.4633333333333334,2.0
53000.0,0.0,66.66907781431033,2.0,1.0,0.0,85.2,1.634,0.0
65404.9915682968,6.0,150.0,5.0,1.0,0.4,47.53846153846154,2.4676923076923076,2.5
91000.0,25.5,26.0,4.0,1.0,0.75,78.0,27.29,6.0
107000.0,22.5,40.5,4.0,1.0,1.0,52.2,29.830000000000002,2.25
66000.0,24.0,60.0,2.0,0.5,1.0,76.28571428571429,19.562857142857144,4.0
58000.0,6.0,64.0,3.0,1.0,1.0,57.6,12.693999999999999,10.0
53000.0,37.2,78.0,6.0,0.8333333,0.33333334,37.333333333333336,3.1683333333333334,2.0
57000.0,20.0,64.0,3.0,1.0,1.0,48.0,18.478,6.0
70000.0,19.5,70.5,4.0,1.0,1.0,46.0,15.593333333333334,5.0
87000.0,6.0,24.0,4.0,0.75,1.0,39.333333333333336,27.625555555555554,3.25
51000.0,72.0,228.0,3.0,0.6666667,0.33333334,72.66666666666667,2.6033333333333335,2.0
65404.9915682968,0.0,216.0,2.0,1.0,0.5,79.71428571428571,2.3514285714285714,2.0
93000.0,24.0,37.5,4.0,1.0,1.0,41.5,24.77416666666667,3.25
98000.0,198.0,36.0,3.0,0.33333334,0.33333334,122.0,26.676666666666666,10.0
84000.0,26.93682023935016,72.0,4.0,0.0,0.25,147.0,17.02,2.0
64000.0,15.0,90.0,2.0,1.0,0.5,41.0,3.6783333333333332,5.0
54000.0,40.0,66.66907781431033,4.0,0.75,0.0,88.0,1.9183333333333332,0.0
49000.0,13.5,43.2,5.0,0.8,1.0,32.0,11.162777777777778,4.6
65404.9915682968,96.0,66.66907781431033,3.0,0.33333334,0.0,66.0,2.1399999999999997,0.0
65404.9915682968,34.8,66.66907781431033,5.0,1.0,0.0,216.0,0.545,0.0
73000.0,40.0,18.0,4.0,0.75,0.5,40.36363636363637,18.431818181818183,4.5
58000.0,42.0,14.0,3.0,1.0,1.0,56.4,16.353,6.0
72000.0,14.4,32.0,6.0,0.8333333,1.0,56.5,16.826666666666664,6.666666666666667
65404.9915682968,18.0,66.66907781431033,3.0,0.6666667,0.0,23.076923076923077,1.933846153846154,0.0
63000.0,7.5,16.5,4.0,1.0,1.0,51.23076923076923,17.28923076923077,3.5
78000.0,50.0,72.0,5.0,0.6,0.8,99.0,19.653333333333332,8.5
31000.0,81.0,60.0,3.0,0.6666667,0.33333334,92.4,6.145999999999999,5.0
60000.0,0.0,48.0,3.0,1.0,1.0,52.0,58.791666666666664,5.666666666666667
44000.0,3.0,44.4,6.0,0.33333334,0.8333333,27.75,10.231875,5.8
114000.0,24.0,72.0,5.0,1.0,1.0,72.75,23.1025,8.0
48000.0,84.0,66.66907781431033,3.0,0.33333334,0.0,70.0,2.2866666666666666,0.0
47000.0,21.0,38.4,6.0,0.6666667,0.8333333,29.454545454545453,12.527727272727274,4.0
96000.0,8.4,64.5,5.0,1.0,0.8,94.8,27.768,4.333333333333333
98000.0,102.0,66.0,3.0,0.33333334,1.0,130.5,28.009999999999998,2.0
46000.0,6.0,150.0,2.0,0.5,0.5,57.6,3.4219999999999997,2.0
56000.0,15.0,96.0,3.0,0.6666667,0.6666667,72.85714285714286,5.848571428571428,8.0
65404.9915682968,1.5,66.66907781431033,4.0,1.0,0.0,57.0,2.292,0.0
65404.9915682968,45.0,66.66907781431033,2.0,1.0,0.0,54.0,1.3654545454545455,0.0
37000.0,7.2,76.0,5.0,1.0,0.6,79.71428571428571,7.338571428571428,4.0
57000.0,0.0,66.66907781431033,3.0,0.6666667,0.0,55.0,2.5116666666666667,0.0
66000.0,18.0,48.0,3.0,1.0,0.6666667,70.5,12.587499999999999,6.0
46000.0,13.5,66.66907781431033,4.0,1.0,0.0,80.4,3.354,0.0
71000.0,12.0,66.66907781431033,4.0,0.5,0.0,106.5,3.4499999999999997,0.0
65404.9915682968,15.0,66.66907781431033,3.0,0.6666667,0.0,48.0,0.9349999999999999,0.0
58000.0,37.5,102.0,4.0,1.0,0.25,49.5,2.54,3.0
70000.0,30.0,66.66907781431033,4.0,0.75,0.0,0.0,2.03,0.0
65000.0,10.0,86.0,3.0,1.0,1.0,68.57142857142857,17.83142857142857,4.666666666666667
79000.0,36.0,60.0,4.0,1.0,0.5,276.0,12.465,4.0
67000.0,12.0,22.0,3.0,1.0,1.0,35.666666666666664,17.612777777777776,8.333333333333334
94000.0,54.0,58.0,3.0,1.0,1.0,71.25,24.41875,5.0
66000.0,18.0,18.0,2.0,1.0,1.0,36.94736842105263,14.327894736842106,10.0
31000.0,9.0,66.66907781431033,3.0,0.6666667,0.0,70.8,3.2920000000000003,0.0
30000.0,18.0,66.66907781431033,3.0,0.6666667,0.0,110.4,1.9599999999999997,0.0
55000.0,24.0,28.5,4.0,0.75,1.0,51.333333333333336,17.39333333333333,7.5
69000.0,102.0,132.0,2.0,0.5,0.5,108.0,20.083333333333332,5.0
60000.0,15.0,102.0,4.0,0.5,0.5,74.0,5.1499999999999995,8.0
87000.0,18.0,96.0,4.0,1.0,0.5,78.0,26.605,5.0
53000.0,30.0,162.0,2.0,1.0,0.5,109.5,13.782499999999999,2.0
65404.9915682968,42.0,66.66907781431033,4.0,1.0,0.0,71.0,1.6166666666666665,0.0
87000.0,3.6,88.5,5.0,1.0,0.8,76.8,22.94,4.0
85000.0,55.5,37.5,5.0,0.8,0.8,63.42857142857143,27.58571428571429,3.0
66000.0,21.0,63.0,2.0,1.0,1.0,108.0,14.834,6.0
69000.0,42.0,66.66907781431033,4.0,0.5,0.0,0.0,0.87,0.0
108000.0,44.0,90.0,3.0,1.0,0.6666667,85.5,31.82,3.5
61000.0,36.0,72.0,3.0,0.6666667,0.6666667,83.0,4.0,4.0
43000.0,18.0,240.0,4.0,0.25,0.25,54.75,2.4725,2.0
67000.0,6.0,0.0,1.0,1.0,1.0,64.36363636363636,51.16090909090909,2.0
59000.0,27.0,108.0,2.0,1.0,0.5,99.0,6.376666666666666,5.0
58000.0,15.0,66.66907781431033,4.0,1.0,0.0,240.0,8.595,0.0
80000.0,6.0,78.0,1.0,1.0,1.0,136.0,17.913333333333334,10.0
33000.0,18.0,66.66907781431033,6.0,0.5,0.0,116.4,1.6280000000000001,0.0
49000.0,30.0,117.0,5.0,0.6,0.4,52.2,3.0469999999999997,3.0
42000.0,84.0,51.0,2.0,0.5,1.0,72.85714285714286,10.17,5.0
50000.0,8.0,42.0,3.0,1.0,0.33333334,88.0,11.023333333333333,3.0
42000.0,66.0,66.66907781431033,4.0,0.25,0.0,86.0,1.8,0.0
64000.0,3.0,54.0,3.0,0.6666667,1.0,64.66666666666667,16.77111111111111,8.333333333333334
77000.0,13.2,61.2,6.0,0.8333333,0.8333333,97.2,21.382,4.75
77000.0,30.0,108.0,4.0,0.75,0.5,75.0,16.73,15.0
51000.0,6.0,36.0,3.0,1.0,0.33333334,177.0,12.95,5.0
63000.0,15.0,66.66907781431033,4.0,1.0,0.0,85.0,3.3000000000000003,0.0
41000.0,21.0,90.0,4.0,0.5,0.75,47.45454545454545,10.764545454545454,7.0
60000.0,43.5,54.0,5.0,0.8,0.6,26.307692307692307,4.060769230769231,4.0
67000.0,27.0,126.0,3.0,0.6666667,0.33333334,51.6,4.436,3.0
85000.0,48.0,114.0,3.0,0.33333334,1.0,78.0,22.5,6.5
65404.9915682968,24.0,129.0,2.0,1.0,1.0,74.57142857142857,3.6757142857142853,5.0
85000.0,22.0,58.5,4.0,0.75,1.0,81.0,22.13625,7.333333333333333
92000.0,13.2,60.0,5.0,1.0,1.0,40.8,22.061333333333334,3.8
65404.9915682968,24.0,66.66907781431033,2.0,1.0,0.0,0.0,1.61,0.0
44000.0,13.5,126.0,5.0,0.8,0.4,31.0,3.232222222222222,2.5
72000.0,13.5,86.0,4.0,1.0,0.75,222.0,22.016666666666666,4.0
65404.9915682968,0.0,66.66907781431033,2.0,1.0,0.0,66.0,1.905,0.0
53000.0,18.0,8.0,3.0,0.6666667,1.0,68.4,12.556000000000001,7.333333333333333
62000.0,24.0,66.66907781431033,4.0,0.25,0.0,163.5,3.0300000000000002,0.0
65000.0,75.0,66.66907781431033,2.0,1.0,0.0,48.0,2.384285714285714,0.0
50000.0,28.0,24.0,3.0,1.0,0.6666667,58.5,11.2225,10.0
107000.0,78.0,45.0,4.0,0.5,0.5,63.0,31.715,4.0
83000.0,48.0,36.0,2.0,0.5,0.5,0.0,25.69,5.0
66000.0,32.0,99.0,6.0,0.5,0.6666667,20.53846153846154,3.351153846153846,3.4
72000.0,30.0,30.0,5.0,0.6,1.0,26.571428571428573,18.68285714285714,5.4
69000.0,6.0,64.0,3.0,1.0,1.0,58.8,18.496000000000002,4.666666666666667
94000.0,9.0,33.0,3.0,0.6666667,0.6666667,67.0,27.151666666666667,10.0
87000.0,26.93682023935016,66.66907781431033,0.0,0.0,0.0,51.75,19.455,0.0
57000.0,6.0,132.0,1.0,1.0,1.0,139.5,19.987499999999997,3.0
34000.0,24.0,66.66907781431033,2.0,0.5,0.0,115.5,2.65,0.0
63000.0,36.0,66.66907781431033,2.0,0.5,0.0,117.0,3.09,0.0
89000.0,26.0,67.5,5.0,0.6,0.8,52.0,25.186666666666667,5.0
69000.0,27.0,98.0,3.0,0.6666667,1.0,71.33333333333333,15.892222222222223,5.0
52000.0,22.0,42.0,4.0,0.75,0.5,133.2,2.7960000000000003,10.0
44000.0,10.0,126.0,6.0,0.5,0.33333334,41.25,2.2125,2.5
65404.9915682968,0.0,36.0,4.0,0.25,0.5,96.0,2.6733333333333333,7.0
54000.0,36.0,66.66907781431033,5.0,0.4,0.0,65.0,3.5833333333333335,0.0
54000.0,27.0,66.66907781431033,3.0,0.6666667,0.0,96.85714285714286,2.4828571428571427,0.0
61000.0,18.0,45.0,4.0,0.5,0.5,63.6,15.542000000000002,7.5
65404.9915682968,14.0,66.66907781431033,3.0,1.0,0.0,83.0,1.885,0.0
35000.0,16.0,66.66907781431033,5.0,0.6,0.0,126.0,2.525,0.0
105000.0,36.0,55.5,4.0,0.75,1.0,72.66666666666667,23.58555555555556,3.75
64000.0,16.0,33.0,4.0,0.75,1.0,66.66666666666667,16.276666666666667,5.5
73000.0,10.0,44.0,3.0,1.0,1.0,58.90909090909091,21.10818181818182,6.666666666666667
74000.0,0.0,12.0,1.0,1.0,1.0,71.25,99.59625,2.0
82000.0,42.0,24.0,2.0,0.5,0.5,54.0,20.883333333333336,5.0
92000.0,12.0,94.0,4.0,1.0,0.75,0.0,23.59,25.0
70000.0,10.0,28.0,3.0,1.0,1.0,58.8,21.866999999999997,4.0
118000.0,18.0,58.0,4.0,1.0,0.75,59.142857142857146,26.515714285714285,10.0
109000.0,36.0,102.0,2.0,1.0,1.0,162.0,18.52,5.0
73000.0,28.0,42.0,5.0,0.6,0.2,82.5,4.5375,3.0
38000.0,15.0,66.66907781431033,4.0,0.5,0.0,116.4,2.1079999999999997,0.0
99000.0,48.0,50.0,3.0,1.0,1.0,81.42857142857143,23.31142857142857,6.0
65404.9915682968,36.0,66.66907781431033,4.0,0.25,0.0,162.0,2.33,0.0
72000.0,3.0,102.0,4.0,0.5,0.5,68.0,5.476666666666667,7.0
65404.9915682968,33.0,66.66907781431033,2.0,1.0,0.0,105.0,20.74,0.0
45000.0,9.0,156.0,3.0,0.6666667,0.33333334,105.6,2.152,5.0
67000.0,6.0,66.66907781431033,3.0,0.6666667,0.0,42.857142857142854,2.722857142857143,0.0
53000.0,15.0,42.0,2.0,1.0,0.5,68.0,11.553333333333335,10.0
95000.0,21.0,50.0,3.0,0.6666667,1.0,56.72727272727273,29.184545454545454,8.333333333333334
65404.9915682968,8.0,150.0,4.0,0.75,0.25,60.0,4.215,5.0
74000.0,6.0,6.0,2.0,0.5,1.0,45.42857142857143,18.19214285714286,7.5
59000.0,24.0,144.0,4.0,0.5,0.25,85.71428571428571,3.5142857142857147,5.0
54000.0,18.0,27.0,2.0,1.0,1.0,48.46153846153846,12.676153846153845,3.5
101000.0,0.0,0.0,1.0,1.0,1.0,108.0,32.104,3.0
62000.0,9.0,51.0,4.0,1.0,1.0,54.0,15.811111111111112,3.0
110000.0,42.0,58.0,5.0,0.4,0.6,54.0,20.534,4.0
51000.0,24.0,66.66907781431033,3.0,1.0,0.0,110.4,14.440000000000001,0.0
99000.0,39.0,96.0,3.0,0.6666667,0.33333334,69.42857142857143,23.12142857142857,2.0
30000.0,26.93682023935016,66.66907781431033,2.0,0.0,0.0,99.6,2.498,0.0
114000.0,37.5,60.0,6.0,0.6666667,0.6666667,75.42857142857143,26.16857142857143,10.5
96000.0,15.0,42.0,4.0,1.0,1.0,79.0,23.421666666666667,9.333333333333334
36000.0,10.5,150.0,5.0,0.8,0.2,69.0,2.026666666666667,3.0
65404.9915682968,19.5,66.66907781431033,4.0,1.0,0.0,204.0,1.9449999999999998,0.0
56000.0,55.2,86.0,6.0,0.8333333,1.0,54.6,16.416,7.333333333333333
36000.0,2.0,30.0,5.0,0.6,0.2,56.0,3.5933333333333337,3.0
73000.0,24.0,78.0,1.0,1.0,1.0,66.0,6.987,5.0
70000.0,0.0,66.66907781431033,4.0,0.5,0.0,122.4,2.6580000000000004,0.0
106000.0,24.0,102.0,4.0,0.75,0.25,98.0,28.645,5.0
80000.0,40.8,73.2,5.0,1.0,1.0,60.0,22.236,4.4
66000.0,7.2,46.8,5.0,1.0,1.0,59.4,14.528,4.2
64000.0,24.0,48.0,3.0,0.6666667,1.0,36.0,16.335625,4.333333333333333
60000.0,6.0,66.66907781431033,4.0,0.25,0.0,94.0,2.555,0.0
54000.0,27.6,24.0,5.0,1.0,1.0,30.9,35.0235,4.2
54000.0,18.0,19.5,5.0,0.8,0.8,26.526315789473685,13.275263157894736,3.0
92000.0,58.0,72.0,3.0,1.0,0.33333334,45.0,33.075,3.0
48000.0,30.0,144.0,3.0,1.0,0.33333334,75.0,2.405,3.0
38000.0,20.0,20.0,4.0,0.75,0.75,35.0,9.575,11.666666666666666
69000.0,42.0,80.0,3.0,0.33333334,1.0,72.0,20.97375,4.5
86000.0,8.0,26.0,3.0,1.0,1.0,56.18181818181818,21.95909090909091,5.0
65404.9915682968,15.0,78.0,5.0,0.8,0.4,37.333333333333336,5.0905555555555555,2.5
34000.0,66.0,52.0,3.0,1.0,1.0,53.5,7.4025,5.0
101000.0,60.0,84.0,3.0,0.33333334,1.0,108.0,37.458,6.666666666666667
71000.0,24.0,12.0,2.0,1.0,1.0,38.8,18.278000000000002,3.5
69000.0,37.2,57.0,5.0,1.0,0.8,75.75,15.2325,7.333333333333333
71000.0,64.5,56.4,5.0,0.8,1.0,38.142857142857146,17.15285714285714,4.8
59000.0,21.0,33.0,2.0,1.0,1.0,91.5,14.129999999999999,4.0
70000.0,30.0,63.0,6.0,0.8333333,0.33333334,94.0,5.068333333333333,3.5
49000.0,26.0,112.0,3.0,1.0,1.0,29.727272727272727,3.4072727272727277,5.0
53000.0,33.0,52.0,4.0,1.0,0.75,67.2,12.265,3.3333333333333335
95000.0,52.0,28.5,5.0,0.6,0.8,72.0,25.71142857142857,4.5
39000.0,22.0,96.0,4.0,0.75,1.0,58.8,9.614,6.25
72000.0,20.4,82.5,5.0,1.0,0.8,79.0,18.975,11.333333333333334
68000.0,12.0,66.66907781431033,6.0,0.33333334,0.0,99.0,2.4149999999999996,0.0
71000.0,3.0,9.0,2.0,1.0,1.0,63.0,20.45,3.5
39000.0,63.0,66.66907781431033,5.0,0.4,0.0,56.4,1.0080000000000002,0.0
76000.0,44.0,66.0,3.0,1.0,1.0,60.0,17.462222222222223,5.0
87000.0,36.0,84.0,3.0,0.33333334,1.0,62.18181818181818,20.314545454545456,6.0
118000.0,36.0,0.0,3.0,0.33333334,0.33333334,12.0,27.05,5.0
94000.0,21.6,64.5,5.0,1.0,0.8,113.0,142.95833333333334,5.5
70000.0,0.0,96.0,3.0,0.6666667,1.0,46.0,17.104444444444443,5.0
91000.0,24.0,30.0,4.0,1.0,0.75,111.0,23.33,4.0
71000.0,33.0,66.66907781431033,2.0,1.0,0.0,32.470588235294116,2.9741176470588235,0.0
73000.0,54.0,72.0,6.0,0.6666667,0.16666667,84.85714285714286,3.89,5.0
54000.0,14.4,45.6,5.0,1.0,1.0,42.857142857142854,15.747857142857143,3.8
39000.0,31.5,85.5,6.0,0.6666667,0.6666667,59.25,10.302499999999998,6.666666666666667
46000.0,15.0,54.0,6.0,0.33333334,0.33333334,61.2,14.163999999999998,7.0
40000.0,10.5,30.0,4.0,1.0,0.75,79.5,13.848749999999999,5.0
75000.0,66.0,114.0,3.0,0.33333334,0.6666667,115.2,19.894,15.0
63000.0,3.0,21.0,2.0,1.0,1.0,48.0,15.544285714285715,3.5
40000.0,69.0,80.4,5.0,0.4,1.0,38.142857142857146,43.60857142857143,6.25
53000.0,8.0,57.0,3.0,1.0,0.6666667,65.14285714285714,11.958571428571428,4.0
90000.0,28.5,80.0,5.0,0.8,0.6,102.0,33.193333333333335,12.0
95000.0,0.0,21.0,4.0,0.5,0.5,128.0,23.813333333333333,2.0
74000.0,0.0,60.0,3.0,0.33333334,0.6666667,70.5,25.1575,6.5
50000.0,7.2,58.0,5.0,1.0,0.6,46.2,12.562000000000001,3.3333333333333335
57000.0,12.0,38.0,3.0,1.0,1.0,27.0,14.000454545454545,5.0
81000.0,6.0,27.0,4.0,1.0,1.0,55.333333333333336,21.087777777777777,10.666666666666666
53000.0,4.0,92.0,4.0,0.75,0.75,124.5,13.997499999999999,7.0
32000.0,18.0,52.0,4.0,0.5,0.75,53.5,7.808333333333334,4.0
40000.0,9.0,72.0,2.0,1.0,1.0,53.45454545454545,11.573636363636364,7.5
69000.0,15.0,36.0,4.0,0.5,0.5,42.0,4.808571428571429,3.5
95000.0,21.0,69.0,2.0,1.0,1.0,49.285714285714285,23.79714285714286,3.5
92000.0,6.0,30.0,3.0,0.6666667,0.6666667,79.5,23.94875,7.5
81000.0,22.5,52.8,5.0,0.8,1.0,78.85714285714286,18.448571428571427,6.6
65404.9915682968,4.0,66.66907781431033,3.0,1.0,0.0,83.14285714285714,1.5157142857142858,0.0
85000.0,34.0,62.0,3.0,1.0,1.0,76.28571428571429,20.392857142857142,6.0
41000.0,26.93682023935016,66.66907781431033,2.0,0.0,0.0,83.25,2.78875,0.0
74000.0,15.0,50.0,3.0,0.6666667,1.0,49.0,17.916666666666668,6.0
87000.0,39.0,58.0,4.0,1.0,0.75,78.0,21.725,7.5
120000.0,33.0,3.0,3.0,0.6666667,0.6666667,64.0,27.42,7.5
70000.0,132.0,66.66907781431033,3.0,0.6666667,0.0,62.0,2.198888888888889,0.0
42000.0,30.0,72.0,4.0,0.25,0.25,37.875,4.045625,2.0
38000.0,42.0,100.5,4.0,0.75,1.0,45.0,8.7325,5.0
65404.9915682968,0.0,66.66907781431033,2.0,1.0,0.0,0.0,0.81,0.0
56000.0,34.0,66.0,3.0,1.0,1.0,50.4,14.662,10.0
110000.0,6.0,36.0,2.0,1.0,1.0,47.333333333333336,24.71666666666667,4.0
65404.9915682968,4.0,66.66907781431033,3.0,1.0,0.0,97.71428571428571,1.1414285714285715,0.0
92000.0,0.0,24.0,3.0,0.33333334,0.6666667,27.6,27.115999999999996,4.0
71000.0,2.0,84.0,3.0,1.0,0.6666667,120.0,16.6675,6.0
62000.0,30.0,0.0,2.0,1.0,0.5,74.25,15.7025,10.0
93000.0,8.4,42.0,5.0,1.0,1.0,57.6,22.235,4.2
90000.0,2.0,15.0,3.0,1.0,0.6666667,84.0,14.608333333333334,6.0
55000.0,78.0,66.66907781431033,2.0,0.5,0.0,49.84615384615385,2.376153846153846,0.0
105000.0,36.0,84.0,3.0,0.33333334,0.6666667,121.5,24.1125,5.0
65404.9915682968,0.0,66.66907781431033,2.0,0.5,0.0,60.666666666666664,1.951111111111111,0.0
119000.0,36.0,63.0,3.0,0.6666667,0.6666667,69.0,22.645,2.0
48000.0,14.0,108.0,4.0,0.75,0.25,62.0,3.488888888888889,3.0
68000.0,42.0,30.0,6.0,0.6666667,0.16666667,45.42857142857143,12.272142857142857,5.0
47000.0,18.0,114.0,5.0,0.8,0.2,31.666666666666668,3.157777777777778,2.0
92000.0,1.5,60.0,5.0,0.8,1.0,55.0,24.886666666666667,5.5
71000.0,18.0,64.0,5.0,0.6,0.6,72.0,17.576,12.5
34000.0,9.0,12.0,6.0,0.33333334,0.16666667,94.28571428571429,11.775714285714285,2.0
